ticker,filing_type,period,filing_date,coupon_label,value,pct_of_portfolio
NLY,10-Q,2014-03-31,2014-05-08,Weighted Average Coupon,,65.3
NLY,10-Q,2014-06-30,2014-08-07,Weighted Average Coupon,,65.3
NLY,10-Q,2014-09-30,2014-11-06,Weighted Average Coupon,,65.3
NLY,10-Q,2015-03-31,2015-05-08,Weighted Average Coupon,,65.3
NLY,10-Q,2015-06-30,2015-08-06,Weighted Average Coupon,,65.3
NLY,10-Q,2015-09-30,2015-11-06,Weighted Average Coupon,,65.3
NLY,10-Q,2016-03-31,2016-05-05,ARM,62488.0,
NLY,10-Q,2016-03-31,2016-05-05,Fixed,902166.0,
NLY,10-Q,2016-03-31,2016-05-05,Floater,676838.0,
NLY,10-Q,2016-03-31,2016-05-05,Interest Only,17182.0,
NLY,10-Q,2016-06-30,2016-08-04,ARM,125996.0,
NLY,10-Q,2016-06-30,2016-08-04,Fixed,821064.0,
NLY,10-Q,2016-06-30,2016-08-04,Floater,759018.0,
NLY,10-Q,2016-06-30,2016-08-04,Interest Only,11792.0,
NLY,10-Q,2016-09-30,2016-11-04,ARM,125897.0,
NLY,10-Q,2016-09-30,2016-11-04,Fixed,781798.0,
NLY,10-Q,2016-09-30,2016-11-04,Floater,1210532.0,
NLY,10-Q,2016-09-30,2016-11-04,Interest Only,11329.0,
NLY,10-Q,2017-03-31,2017-05-05,ARM,140310.0,
NLY,10-Q,2017-03-31,2017-05-05,Fixed,621305.0,
NLY,10-Q,2017-03-31,2017-05-05,Floater,1319259.0,
NLY,10-Q,2017-03-31,2017-05-05,Interest-Only,15162.0,
NLY,10-Q,2017-06-30,2017-08-04,ARM,137631.0,
NLY,10-Q,2017-06-30,2017-08-04,Fixed,541469.0,
NLY,10-Q,2017-06-30,2017-08-04,Floater,1145802.0,
NLY,10-Q,2017-06-30,2017-08-04,Interest-Only,14977.0,
NLY,10-Q,2017-09-30,2017-11-03,ARM,166464.0,
NLY,10-Q,2017-09-30,2017-11-03,Fixed,531675.0,
NLY,10-Q,2017-09-30,2017-11-03,Floater,1092499.0,
NLY,10-Q,2017-09-30,2017-11-03,Interest-Only,19535.0,
NLY,10-Q,2018-03-31,2018-05-03,ARM,166818.0,
NLY,10-Q,2018-03-31,2018-05-03,Fixed,455280.0,
NLY,10-Q,2018-03-31,2018-05-03,Floater,1054989.0,
NLY,10-Q,2018-03-31,2018-05-03,Interest-Only,18198.0,
NLY,10-Q,2018-06-30,2018-08-03,ARM,194451.0,
NLY,10-Q,2018-06-30,2018-08-03,Fixed,390010.0,
NLY,10-Q,2018-06-30,2018-08-03,Floater,968785.0,
NLY,10-Q,2018-06-30,2018-08-03,Interest-Only,17335.0,
NLY,10-Q,2018-09-30,2018-11-02,ARM,242392.0,
NLY,10-Q,2018-09-30,2018-11-02,Fixed,465958.0,
NLY,10-Q,2018-09-30,2018-11-02,Floater,1135958.0,
NLY,10-Q,2018-09-30,2018-11-02,Interest-Only,17680.0,
NLY,10-Q,2019-03-31,2019-05-03,ARM,208663.0,
NLY,10-Q,2019-03-31,2019-05-03,Fixed,540009.0,
NLY,10-Q,2019-03-31,2019-05-03,Floater,960838.0,
NLY,10-Q,2019-03-31,2019-05-03,Interest-Only,15004.0,
NLY,10-Q,2019-06-30,2019-08-02,ARM,192402.0,
NLY,10-Q,2019-06-30,2019-08-02,Fixed,545503.0,
NLY,10-Q,2019-06-30,2019-08-02,Floater,840712.0,
NLY,10-Q,2019-06-30,2019-08-02,Interest-Only,11104.0,
NLY,10-Q,2019-09-30,2019-11-01,ARM,123538.0,
NLY,10-Q,2019-09-30,2019-11-01,Fixed,535900.0,
NLY,10-Q,2019-09-30,2019-11-01,Floater,820861.0,
NLY,10-Q,2019-09-30,2019-11-01,Interest-Only,10387.0,
NLY,10-Q,2020-03-31,2020-05-08,ARM,52660.0,
NLY,10-Q,2020-03-31,2020-05-08,Fixed,362117.0,
NLY,10-Q,2020-03-31,2020-05-08,Floater,386522.0,
NLY,10-Q,2020-03-31,2020-05-08,Interest-Only,7526.0,
NLY,10-Q,2020-06-30,2020-08-06,ARM,58680.0,
NLY,10-Q,2020-06-30,2020-08-06,Fixed,397007.0,
NLY,10-Q,2020-06-30,2020-08-06,Floater,521602.0,
NLY,10-Q,2020-06-30,2020-08-06,Interest-Only,5452.0,
NLY,10-Q,2020-09-30,2020-11-06,ARM,58117.0,
NLY,10-Q,2020-09-30,2020-11-06,Fixed,500004.0,
NLY,10-Q,2020-09-30,2020-11-06,Floater,568012.0,
NLY,10-Q,2020-09-30,2020-11-06,Interest-Only,3007.0,
NLY,10-Q,2021-03-31,2021-05-07,ARM,53319.0,
NLY,10-Q,2021-03-31,2021-05-07,Fixed,1101782.0,
NLY,10-Q,2021-03-31,2021-05-07,Floater,1050561.0,
NLY,10-Q,2021-03-31,2021-05-07,Interest-Only,2425.0,
NLY,10-Q,2021-06-30,2021-08-06,ARM,50055.0,
NLY,10-Q,2021-06-30,2021-08-06,Fixed,1416385.0,
NLY,10-Q,2021-06-30,2021-08-06,Floater,941544.0,
NLY,10-Q,2021-06-30,2021-08-06,Interest-Only,1667.0,
NLY,10-Q,2021-09-30,2021-11-05,ARM,45524.0,
NLY,10-Q,2021-09-30,2021-11-05,Fixed,1589067.0,
NLY,10-Q,2021-09-30,2021-11-05,Floater,899188.0,
NLY,10-Q,2021-09-30,2021-11-05,Interest-Only,1388.0,
NLY,10-Q,2022-03-31,2022-05-04,ARM,35480.0,
NLY,10-Q,2022-03-31,2022-05-04,Fixed,1557465.0,
NLY,10-Q,2022-03-31,2022-05-04,Floater,981403.0,
NLY,10-Q,2022-03-31,2022-05-04,Interest-Only,8794.0,
NLY,10-Q,2022-06-30,2022-08-01,ARM,30214.0,
NLY,10-Q,2022-06-30,2022-08-01,Fixed,1850950.0,
NLY,10-Q,2022-06-30,2022-08-01,Floater,1089172.0,
NLY,10-Q,2022-06-30,2022-08-01,Interest-Only,22036.0,
NLY,10-Q,2022-09-30,2022-11-03,ARM,29075.0,
NLY,10-Q,2022-09-30,2022-11-03,Fixed,1987485.0,
NLY,10-Q,2022-09-30,2022-11-03,Floater,1168972.0,
NLY,10-Q,2022-09-30,2022-11-03,Interest-Only,28080.0,
NLY,10-Q,2023-03-31,2023-05-04,ARM,9553.0,
NLY,10-Q,2023-03-31,2023-05-04,Fixed,1871971.0,
NLY,10-Q,2023-03-31,2023-05-04,Floater,1167804.0,
NLY,10-Q,2023-03-31,2023-05-04,Interest-Only,64712.0,
NLY,10-Q,2023-06-30,2023-08-03,ARM,3278.0,
NLY,10-Q,2023-06-30,2023-08-03,Fixed,1886002.0,
NLY,10-Q,2023-06-30,2023-08-03,Floater,1119051.0,
NLY,10-Q,2023-06-30,2023-08-03,Interest-Only,64176.0,
NLY,10-Q,2023-09-30,2023-11-02,ARM,1052.0,
NLY,10-Q,2023-09-30,2023-11-02,Fixed,1944500.0,
NLY,10-Q,2023-09-30,2023-11-02,Floater,1026577.0,
NLY,10-Q,2023-09-30,2023-11-02,Interest-Only,74683.0,
NLY,10-Q,2024-03-31,2024-05-02,ARM,1169.0,
NLY,10-Q,2024-03-31,2024-05-02,Fixed,1800737.0,
NLY,10-Q,2024-03-31,2024-05-02,Floater,913276.0,
NLY,10-Q,2024-03-31,2024-05-02,Interest-Only,90149.0,
NLY,10-Q,2024-06-30,2024-07-29,ARM,1242.0,
NLY,10-Q,2024-06-30,2024-07-29,Fixed,1558652.0,
NLY,10-Q,2024-06-30,2024-07-29,Floater,879310.0,
NLY,10-Q,2024-06-30,2024-07-29,Interest-Only,102092.0,
NLY,10-Q,2024-09-30,2024-10-31,ARM,1311.0,
NLY,10-Q,2024-09-30,2024-10-31,Fixed,1468686.0,
NLY,10-Q,2024-09-30,2024-10-31,Floater,867004.0,
NLY,10-Q,2024-09-30,2024-10-31,Interest-Only,106536.0,
NLY,10-Q,2025-03-31,2025-05-08,ARM,1293.0,
NLY,10-Q,2025-03-31,2025-05-08,Fixed,1292123.0,
NLY,10-Q,2025-03-31,2025-05-08,Floater,559127.0,
NLY,10-Q,2025-03-31,2025-05-08,Interest-Only,120040.0,
NLY,10-Q,2025-06-30,2025-07-30,ARM,1313.0,
NLY,10-Q,2025-06-30,2025-07-30,Fixed,1169230.0,
NLY,10-Q,2025-06-30,2025-07-30,Floater,451219.0,
NLY,10-Q,2025-06-30,2025-07-30,Interest-Only,122226.0,
NLY,10-Q,2025-09-30,2025-10-30,ARM,1320.0,
NLY,10-Q,2025-09-30,2025-10-30,Fixed,1236852.0,
NLY,10-Q,2025-09-30,2025-10-30,Floater,367568.0,
NLY,10-Q,2025-09-30,2025-10-30,Interest-Only,139166.0,
AGNC,10-Q,2014-03-31,2014-05-09,≤ 2.5%,7439.0,102.1
AGNC,10-Q,2014-03-31,2014-05-09,3.0%,4655.0,103.1
AGNC,10-Q,2014-03-31,2014-05-09,3.5%,10479.0,104.0
AGNC,10-Q,2014-03-31,2014-05-09,4.0%,5436.0,104.8
AGNC,10-Q,2014-03-31,2014-05-09,4.5%,568.0,105.2
AGNC,10-Q,2014-03-31,2014-05-09,≥ 5.0%,8.0,104.3
AGNC,10-Q,2014-06-30,2014-08-07,≤ 2.5%,7315.0,102.0
AGNC,10-Q,2014-06-30,2014-08-07,3.0%,4942.0,103.1
AGNC,10-Q,2014-06-30,2014-08-07,3.5%,8940.0,103.9
AGNC,10-Q,2014-06-30,2014-08-07,4.0%,5156.0,104.7
AGNC,10-Q,2014-06-30,2014-08-07,4.5%,537.0,105.2
AGNC,10-Q,2014-06-30,2014-08-07,≥ 5.0%,7.0,104.4
AGNC,10-Q,2014-09-30,2014-11-06,≤ 3.0%,1661.0,98.9
AGNC,10-Q,2014-09-30,2014-11-06,3.5%,9197.0,105.5
AGNC,10-Q,2014-09-30,2014-11-06,4.0%,10406.0,106.2
AGNC,10-Q,2014-09-30,2014-11-06,4.5%,2389.0,106.8
AGNC,10-Q,2014-09-30,2014-11-06,5.0%,188.0,106.6
AGNC,10-Q,2014-09-30,2014-11-06,≥ 5.5%,221.0,109.4
AGNC,10-Q,2015-03-31,2015-05-06,≤ 3.0%,8585.0,2.0
AGNC,10-Q,2015-03-31,2015-05-06,3.5%,15413.0,54.0
AGNC,10-Q,2015-03-31,2015-05-06,4.0%,10243.0,72.0
AGNC,10-Q,2015-03-31,2015-05-06,4.5%,1775.0,89.0
AGNC,10-Q,2015-03-31,2015-05-06,5.0%,176.0,65.0
AGNC,10-Q,2015-03-31,2015-05-06,≥ 5.5%,193.0,37.0
AGNC,10-Q,2015-06-30,2015-08-05,≤ 3.0%,6868.0,2.0
AGNC,10-Q,2015-06-30,2015-08-05,3.5%,14301.0,56.0
AGNC,10-Q,2015-06-30,2015-08-05,4.0%,11323.0,62.0
AGNC,10-Q,2015-06-30,2015-08-05,4.5%,1682.0,89.0
AGNC,10-Q,2015-06-30,2015-08-05,5.0%,166.0,65.0
AGNC,10-Q,2015-06-30,2015-08-05,≥ 5.5%,179.0,37.0
AGNC,10-Q,2015-09-30,2015-11-06,≤ 3.0%,6901.0,2.0
AGNC,10-Q,2015-09-30,2015-11-06,3.5%,17119.0,49.0
AGNC,10-Q,2015-09-30,2015-11-06,4.0%,12981.0,51.0
AGNC,10-Q,2015-09-30,2015-11-06,4.5%,1594.0,89.0
AGNC,10-Q,2015-09-30,2015-11-06,5.0%,157.0,65.0
AGNC,10-Q,2015-09-30,2015-11-06,≥ 5.5%,165.0,38.0
AGNC,10-Q,2016-03-31,2016-05-05,≤ 3.0%,6776.0,2.0
AGNC,10-Q,2016-03-31,2016-05-05,3.5%,19007.0,52.0
AGNC,10-Q,2016-03-31,2016-05-05,4.0%,12700.0,62.0
AGNC,10-Q,2016-03-31,2016-05-05,4.5%,1470.0,87.0
AGNC,10-Q,2016-03-31,2016-05-05,5.0%,140.0,65.0
AGNC,10-Q,2016-03-31,2016-05-05,≥ 5.5%,147.0,38.0
AGNC,10-Q,2016-06-30,2016-08-05,≤ 3.0%,7889.0,2.0
AGNC,10-Q,2016-06-30,2016-08-05,3.5%,17757.0,64.0
AGNC,10-Q,2016-06-30,2016-08-05,4.0%,12412.0,74.0
AGNC,10-Q,2016-06-30,2016-08-05,4.5%,1399.0,87.0
AGNC,10-Q,2016-06-30,2016-08-05,5.0%,133.0,65.0
AGNC,10-Q,2016-06-30,2016-08-05,≥ 5.5%,138.0,38.0
AGNC,10-Q,2016-09-30,2016-11-07,3.0%,9702.0,1.0
AGNC,10-Q,2016-09-30,2016-11-07,3.5%,18127.0,67.0
AGNC,10-Q,2016-09-30,2016-11-07,4.0%,11900.0,73.0
AGNC,10-Q,2016-09-30,2016-11-07,4.5%,1320.0,87.0
AGNC,10-Q,2016-09-30,2016-11-07,5.0%,126.0,65.0
AGNC,10-Q,2016-09-30,2016-11-07,≥ 5.5%,128.0,38.0
AGNC,10-Q,2017-03-31,2017-05-08,3.0%,7213.0,2.0
AGNC,10-Q,2017-03-31,2017-05-08,3.5%,16855.0,68.0
AGNC,10-Q,2017-03-31,2017-05-08,4.0%,16428.0,51.0
AGNC,10-Q,2017-03-31,2017-05-08,4.5%,1189.0,87.0
AGNC,10-Q,2017-03-31,2017-05-08,5.0%,113.0,65.0
AGNC,10-Q,2017-03-31,2017-05-08,≥ 5.5%,113.0,39.0
AGNC,10-Q,2017-06-30,2017-08-03,3.0%,6906.0,2.0
AGNC,10-Q,2017-06-30,2017-08-03,3.5%,19971.0,56.0
AGNC,10-Q,2017-06-30,2017-08-03,4.0%,18036.0,47.0
AGNC,10-Q,2017-06-30,2017-08-03,4.5%,1138.0,87.0
AGNC,10-Q,2017-06-30,2017-08-03,5.0%,107.0,66.0
AGNC,10-Q,2017-06-30,2017-08-03,≥ 5.5%,107.0,38.0
AGNC,10-Q,2017-09-30,2017-11-03,3.0%,7671.0,1.0
AGNC,10-Q,2017-09-30,2017-11-03,3.5%,24566.0,51.0
AGNC,10-Q,2017-09-30,2017-11-03,4.0%,19322.0,49.0
AGNC,10-Q,2017-09-30,2017-11-03,4.5%,1317.0,71.0
AGNC,10-Q,2017-09-30,2017-11-03,5.0%,102.0,65.0
AGNC,10-Q,2017-09-30,2017-11-03,≥ 5.5%,100.0,36.0
AGNC,10-Q,2018-03-31,2018-05-07,3.0%,7015.0,2.0
AGNC,10-Q,2018-03-31,2018-05-07,3.5%,24235.0,58.0
AGNC,10-Q,2018-03-31,2018-05-07,4.0%,20473.0,64.0
AGNC,10-Q,2018-03-31,2018-05-07,4.5%,1218.0,71.0
AGNC,10-Q,2018-03-31,2018-05-07,5.0%,93.0,65.0
AGNC,10-Q,2018-03-31,2018-05-07,≥ 5.5%,88.0,36.0
AGNC,10-Q,2018-06-30,2018-08-06,3.0%,6069.0,2.0
AGNC,10-Q,2018-06-30,2018-08-06,3.5%,23165.0,60.0
AGNC,10-Q,2018-06-30,2018-08-06,4.0%,25238.0,59.0
AGNC,10-Q,2018-06-30,2018-08-06,4.5%,6927.0,22.0
AGNC,10-Q,2018-06-30,2018-08-06,5.0%,88.0,64.0
AGNC,10-Q,2018-06-30,2018-08-06,≥ 5.5%,85.0,36.0
AGNC,10-Q,2018-09-30,2018-11-05,≤ 3.0%,7583.0,1.0
AGNC,10-Q,2018-09-30,2018-11-05,3.5%,24045.0,56.0
AGNC,10-Q,2018-09-30,2018-11-05,4.0%,21015.0,64.0
AGNC,10-Q,2018-09-30,2018-11-05,4.5%,1271.0,71.0
AGNC,10-Q,2018-09-30,2018-11-05,5.0%,97.0,65.0
AGNC,10-Q,2018-09-30,2018-11-05,≥ 5.5%,92.0,36.0
AGNC,10-Q,2019-03-31,2019-05-03,3.0%,3012.0,3.0
AGNC,10-Q,2019-03-31,2019-05-03,3.5%,30221.0,51.0
AGNC,10-Q,2019-03-31,2019-05-03,4.0%,35956.0,68.0
AGNC,10-Q,2019-03-31,2019-05-03,4.5%,15640.0,73.0
AGNC,10-Q,2019-03-31,2019-05-03,5.0%,128.0,120.0
AGNC,10-Q,2019-03-31,2019-05-03,≥ 5.5%,72.0,50.0
AGNC,10-Q,2019-06-30,2019-08-05,3.0%,9404.0,1.0
AGNC,10-Q,2019-06-30,2019-08-05,3.5%,31848.0,47.0
AGNC,10-Q,2019-06-30,2019-08-05,4.0%,31027.0,79.0
AGNC,10-Q,2019-06-30,2019-08-05,4.5%,14101.0,92.0
AGNC,10-Q,2019-06-30,2019-08-05,5.0%,223.0,68.0
AGNC,10-Q,2019-06-30,2019-08-05,≥ 5.5%,69.0,50.0
AGNC,10-Q,2019-09-30,2019-11-05,3.0%,22273.0,2.0
AGNC,10-Q,2019-09-30,2019-11-05,3.5%,21120.0,70.0
AGNC,10-Q,2019-09-30,2019-11-05,4.0%,28359.0,84.0
AGNC,10-Q,2019-09-30,2019-11-05,4.5%,13448.0,92.0
AGNC,10-Q,2019-09-30,2019-11-05,5.0%,408.0,92.0
AGNC,10-Q,2019-09-30,2019-11-05,≥ 5.5%,66.0,49.0
AGNC,10-Q,2020-03-31,2020-05-11,≤ 3.0%,27864.0,3.0
AGNC,10-Q,2020-03-31,2020-05-11,3.5%,23760.0,60.0
AGNC,10-Q,2020-03-31,2020-05-11,4.0%,26934.0,84.0
AGNC,10-Q,2020-03-31,2020-05-11,4.5%,12730.0,93.0
AGNC,10-Q,2020-03-31,2020-05-11,5.0%,380.0,94.0
AGNC,10-Q,2020-03-31,2020-05-11,≥ 5.5%,63.0,49.0
AGNC,10-Q,2020-06-30,2020-08-07,≤ 2.5%,15102.0,103.4
AGNC,10-Q,2020-06-30,2020-08-07,3.0%,7909.0,10.0
AGNC,10-Q,2020-06-30,2020-08-07,3.5%,17594.0,84.0
AGNC,10-Q,2020-06-30,2020-08-07,4.0%,23367.0,89.0
AGNC,10-Q,2020-06-30,2020-08-07,≥ 4.5%,10646.0,98.0
AGNC,10-Q,2020-09-30,2020-11-05,2.0%,13375.0,102.8
AGNC,10-Q,2020-09-30,2020-11-05,2.5%,11713.0,104.5
AGNC,10-Q,2020-09-30,2020-11-05,3.0%,4131.0,15.0
AGNC,10-Q,2020-09-30,2020-11-05,3.5%,15475.0,84.0
AGNC,10-Q,2020-09-30,2020-11-05,4.0%,17014.0,93.0
AGNC,10-Q,2020-09-30,2020-11-05,≥ 4.5%,9514.0,98.0
AGNC,10-Q,2021-03-31,2021-05-07,2.0%,13606.0,1.0
AGNC,10-Q,2021-03-31,2021-05-07,2.5%,19072.0,1.0
AGNC,10-Q,2021-03-31,2021-05-07,3.0%,4119.0,13.0
AGNC,10-Q,2021-03-31,2021-05-07,3.5%,11575.0,87.0
AGNC,10-Q,2021-03-31,2021-05-07,4.0%,12596.0,92.0
AGNC,10-Q,2021-03-31,2021-05-07,≥ 4.5%,7482.0,98.0
AGNC,10-Q,2021-06-30,2021-08-05,2.0%,14579.0,3.0
AGNC,10-Q,2021-06-30,2021-08-05,2.5%,26042.0,5.0
AGNC,10-Q,2021-06-30,2021-08-05,3.0%,3915.0,13.0
AGNC,10-Q,2021-06-30,2021-08-05,3.5%,10238.0,87.0
AGNC,10-Q,2021-06-30,2021-08-05,4.0%,11088.0,92.0
AGNC,10-Q,2021-06-30,2021-08-05,≥ 4.5%,6583.0,98.0
AGNC,10-Q,2021-09-30,2021-11-05,2.0%,16909.0,2.0
AGNC,10-Q,2021-09-30,2021-11-05,2.5%,26543.0,9.0
AGNC,10-Q,2021-09-30,2021-11-05,3.0%,3613.0,13.0
AGNC,10-Q,2021-09-30,2021-11-05,3.5%,9162.0,87.0
AGNC,10-Q,2021-09-30,2021-11-05,4.0%,9730.0,92.0
AGNC,10-Q,2021-09-30,2021-11-05,≥ 4.5%,5079.0,97.0
AGNC,10-Q,2022-03-31,2022-05-09,2.0%,6490.0,5.0
AGNC,10-Q,2022-03-31,2022-05-09,2.5%,11650.0,69.0
AGNC,10-Q,2022-03-31,2022-05-09,3.0%,12922.0,25.0
AGNC,10-Q,2022-03-31,2022-05-09,3.5%,16729.0,43.0
AGNC,10-Q,2022-03-31,2022-05-09,4.0%,10978.0,68.0
AGNC,10-Q,2022-03-31,2022-05-09,≥ 4.5%,4243.0,97.0
AGNC,10-Q,2022-06-30,2022-08-04,2.0%,6166.0,5.0
AGNC,10-Q,2022-06-30,2022-08-04,2.5%,5715.0,90.0
AGNC,10-Q,2022-06-30,2022-08-04,3.0%,6130.0,51.0
AGNC,10-Q,2022-06-30,2022-08-04,3.5%,10512.0,76.0
AGNC,10-Q,2022-06-30,2022-08-04,4.0%,11663.0,68.0
AGNC,10-Q,2022-06-30,2022-08-04,≥ 4.5%,17271.0,26.0
AGNC,10-Q,2022-09-30,2022-11-07,≤ 2.5%,8580.0,41.0
AGNC,10-Q,2022-09-30,2022-11-07,3.0% - 4.0%,28068.0,62.0
AGNC,10-Q,2022-09-30,2022-11-07,≥ 4.5%,24348.0,32.0
AGNC,10-Q,2023-03-31,2023-05-08,≤ 2.5%,6034.0,38.0
AGNC,10-Q,2023-03-31,2023-05-08,3.0% - 4.0%,16622.0,84.0
AGNC,10-Q,2023-03-31,2023-05-08,≥ 4.5%,31195.0,40.0
AGNC,10-Q,2023-06-30,2023-08-03,≤ 2.5%,4627.0,35.0
AGNC,10-Q,2023-06-30,2023-08-03,3.0% - 4.0%,15145.0,86.0
AGNC,10-Q,2023-06-30,2023-08-03,≥ 4.5%,35715.0,35.0
AGNC,10-Q,2023-09-30,2023-11-06,≤ 2.5%,3122.0,48.0
AGNC,10-Q,2023-09-30,2023-11-06,3.0% - 4.0%,13987.0,89.0
AGNC,10-Q,2023-09-30,2023-11-06,4.5% - 5.5%,30596.0,41.0
AGNC,10-Q,2023-09-30,2023-11-06,≥ 6.0%,11626.0,15.0
AGNC,10-Q,2024-03-31,2024-05-07,≤ 3.0%,4037.0,56.0
AGNC,10-Q,2024-03-31,2024-05-07,3.5%,5560.0,85.0
AGNC,10-Q,2024-03-31,2024-05-07,4.0%,6338.0,92.0
AGNC,10-Q,2024-03-31,2024-05-07,4.5%,7670.0,52.0
AGNC,10-Q,2024-03-31,2024-05-07,5.0%,11408.0,33.0
AGNC,10-Q,2024-03-31,2024-05-07,5.5%,13542.0,28.0
AGNC,10-Q,2024-03-31,2024-05-07,6.0%,9148.0,35.0
AGNC,10-Q,2024-03-31,2024-05-07,≥ 6.5%,4217.0,39.0
AGNC,10-Q,2024-06-30,2024-08-05,≤ 3.0%,3830.0,54.0
AGNC,10-Q,2024-06-30,2024-08-05,3.5%,5318.0,84.0
AGNC,10-Q,2024-06-30,2024-08-05,4.0%,6276.0,90.0
AGNC,10-Q,2024-06-30,2024-08-05,4.5%,7000.0,56.0
AGNC,10-Q,2024-06-30,2024-08-05,5.0%,11704.0,34.0
AGNC,10-Q,2024-06-30,2024-08-05,5.5%,15996.0,28.0
AGNC,10-Q,2024-06-30,2024-08-05,6.0%,10651.0,35.0
AGNC,10-Q,2024-06-30,2024-08-05,≥ 6.5%,4616.0,39.0
AGNC,10-Q,2024-09-30,2024-11-01,≤ 3.0%,4294.0,71.0
AGNC,10-Q,2024-09-30,2024-11-01,3.5%,5331.0,81.0
AGNC,10-Q,2024-09-30,2024-11-01,4.0%,6390.0,86.0
AGNC,10-Q,2024-09-30,2024-11-01,4.5%,12526.0,30.0
AGNC,10-Q,2024-09-30,2024-11-01,5.0%,11495.0,34.0
AGNC,10-Q,2024-09-30,2024-11-01,5.5%,13219.0,41.0
AGNC,10-Q,2024-09-30,2024-11-01,6.0%,12461.0,34.0
AGNC,10-Q,2024-09-30,2024-11-01,≥ 6.5%,4588.0,39.0
AGNC,10-Q,2025-03-31,2025-05-02,≤ 3.0%,3734.0,66.0
AGNC,10-Q,2025-03-31,2025-05-02,3.5%,4910.0,86.0
AGNC,10-Q,2025-03-31,2025-05-02,4.0%,5980.0,90.0
AGNC,10-Q,2025-03-31,2025-05-02,4.5%,8206.0,45.0
AGNC,10-Q,2025-03-31,2025-05-02,5.0%,12013.0,32.0
AGNC,10-Q,2025-03-31,2025-05-02,5.5%,19627.0,31.0
AGNC,10-Q,2025-03-31,2025-05-02,6.0%,13334.0,38.0
AGNC,10-Q,2025-03-31,2025-05-02,≥ 6.5%,4641.0,37.0
AGNC,10-Q,2025-06-30,2025-08-01,≤ 3.0%,2465.0,64.0
AGNC,10-Q,2025-06-30,2025-08-01,3.5%,4718.0,85.0
AGNC,10-Q,2025-06-30,2025-08-01,4.0%,6284.0,81.0
AGNC,10-Q,2025-06-30,2025-08-01,4.5%,9245.0,38.0
AGNC,10-Q,2025-06-30,2025-08-01,5.0%,13417.0,32.0
AGNC,10-Q,2025-06-30,2025-08-01,5.5%,21274.0,37.0
AGNC,10-Q,2025-06-30,2025-08-01,6.0%,16775.0,31.0
AGNC,10-Q,2025-06-30,2025-08-01,≥ 6.5%,5251.0,33.0
AGNC,10-Q,2025-09-30,2025-10-31,≤ 3.0%,2080.0,73.0
AGNC,10-Q,2025-09-30,2025-10-31,3.5%,4074.0,84.0
AGNC,10-Q,2025-09-30,2025-10-31,4.0%,4987.0,90.0
AGNC,10-Q,2025-09-30,2025-10-31,4.5%,10791.0,32.0
AGNC,10-Q,2025-09-30,2025-10-31,5.0%,21066.0,24.0
AGNC,10-Q,2025-09-30,2025-10-31,5.5%,23313.0,39.0
AGNC,10-Q,2025-09-30,2025-10-31,6.0%,15409.0,37.0
AGNC,10-Q,2025-09-30,2025-10-31,≥ 6.5%,4828.0,36.0
DX,10-Q,2014-03-31,2014-05-12,>7.0% to 10.0%,87.1,1.0
DX,10-Q,2014-03-31,2014-05-12,>10.0% to 11.0%,9.7,2.0
DX,10-Q,2014-03-31,2014-05-12,>11.0% to 12.1%,3.2,5.0
DX,10-Q,2014-06-30,2014-08-11,>7.4% to 10.0%,87.7,1.0
DX,10-Q,2014-06-30,2014-08-11,>10.0% to 11.0%,9.1,2.0
DX,10-Q,2014-06-30,2014-08-11,>11.0% to 12.1%,3.2,5.0
DX,10-Q,2014-09-30,2014-11-10,>7.4% to 10.0%,87.8,1.0
DX,10-Q,2014-09-30,2014-11-10,>10.0% to 11.0%,8.9,2.0
DX,10-Q,2014-09-30,2014-11-10,>11.0% to 12.1%,3.3,5.0
DX,10-Q,2015-03-31,2015-05-11,>7.4% to 10.0%,87.5,1.0
DX,10-Q,2015-03-31,2015-05-11,>10.0% to 11.0%,8.8,2.0
DX,10-Q,2015-03-31,2015-05-11,>11.0% to 12.1%,3.7,5.0
DX,10-Q,2015-06-30,2015-08-10,>7.4% to 10.0%,87.5,1.0
DX,10-Q,2015-06-30,2015-08-10,>10.0% to 11.0%,8.5,2.0
DX,10-Q,2015-06-30,2015-08-10,>11.0% to 12.1%,4.0,5.0
DX,10-Q,2015-09-30,2015-11-05,>7.4% to 10.0%,87.3,1.0
DX,10-Q,2015-09-30,2015-11-05,>10.0% to 11.0%,8.5,2.0
DX,10-Q,2015-09-30,2015-11-05,>11.0% to 12.1%,4.2,5.0
DX,10-Q,2016-03-31,2016-05-09,Agency CMBS IO,406464.0,
DX,10-Q,2016-03-31,2016-05-09,Non-Agency CMBS IO,352191.0,
DX,10-Q,2016-06-30,2016-08-05,Agency CMBS IO,388185.0,
DX,10-Q,2016-06-30,2016-08-05,Non-Agency CMBS IO,338357.0,
DX,10-Q,2016-09-30,2016-11-07,Agency CMBS IO,378875.0,
DX,10-Q,2016-09-30,2016-11-07,Non-Agency CMBS IO,343900.0,
DX,10-Q,2017-03-31,2017-05-10,Agency CMBS IO,407481.0,
DX,10-Q,2017-03-31,2017-05-10,Non-Agency CMBS IO,354283.0,
DX,10-Q,2017-06-30,2017-08-08,3.0%,100000.0,
DX,10-Q,2017-06-30,2017-08-08,4.0%,300000.0,
DX,10-Q,2017-09-30,2017-11-03,3.0%,248773.0,
